agent_id,distributor_id,product_type_id
MOPO2671,DIST2,electronic_recharge
MOPO2673,DIST3,electronic_recharge
MOPO2674,DIST3,electronic_recharge
MOPO2677,DIST3,electronic_recharge
MOPO2681,DIST2,electronic_recharge
MOPO2687,DIST2,electronic_recharge
MOPO2689,DIST3,electronic_recharge
MOPO2692,DIST3,electronic_recharge
MOPO2693,DIST3,electronic_recharge
MOPO2694,DIST3,electronic_recharge
MOPO2698,DIST3,electronic_recharge
MOPO2699,DIST2,electronic_recharge
MOPO2700,DIST3,electronic_recharge
MOPO2704,DIST3,electronic_recharge
MOPO2705,DIST2,electronic_recharge
MOPO2706,DIST3,electronic_recharge
MOPO2707,DIST2,electronic_recharge
MOPO2708,DIST2,electronic_recharge
MOPO2711,DIST3,electronic_recharge
MOPO2712,DIST3,electronic_recharge
MOPO2713,DIST2,electronic_recharge
MOPO2714,DIST3,electronic_recharge
MOPO2715,DIST3,electronic_recharge
MOPO2719,DIST2,electronic_recharge
MOPO2721,DIST2,electronic_recharge
MOPO2723,DIST2,electronic_recharge
MOPO2725,DIST3,electronic_recharge
MOPO2726,DIST2,electronic_recharge
MOPO2727,DIST2,electronic_recharge
MOPO2730,DIST3,electronic_recharge
MOPO2731,DIST3,electronic_recharge
MOPO2732,DIST2,electronic_recharge
MOPO2733,DIST3,electronic_recharge
MOPO2735,DIST2,electronic_recharge
MOPO2740,DIST2,electronic_recharge
MOPO2741,DIST2,electronic_recharge
MOPO2742,DIST3,electronic_recharge
MOPO2743,DIST3,electronic_recharge
MOPO2744,DIST2,electronic_recharge
MOPO2745,DIST3,electronic_recharge
MOPO2746,DIST3,electronic_recharge
MOPO2747,DIST3,electronic_recharge
MOPO2750,DIST3,electronic_recharge
MOPO2751,DIST3,electronic_recharge
MOPO2752,DIST2,electronic_recharge
MOPO2753,DIST3,electronic_recharge
MOPO2754,DIST2,electronic_recharge
MOPO2756,DIST2,electronic_recharge
MOPO2758,DIST3,electronic_recharge
MOPO2760,DIST2,electronic_recharge
MOPO2761,DIST2,electronic_recharge
MOPO2764,DIST2,electronic_recharge
MOPO2765,DIST2,electronic_recharge
MOPO2766,DIST3,electronic_recharge
MOPO2767,DIST2,electronic_recharge
MOPO2770,DIST3,electronic_recharge
MOPO2771,DIST3,electronic_recharge
MOPO2773,DIST3,electronic_recharge
MOPO2775,DIST3,electronic_recharge
MOPO2778,DIST2,electronic_recharge
MOPO2779,DIST3,electronic_recharge
MOPO2781,DIST3,electronic_recharge
MOPO2785,DIST3,electronic_recharge
MOPO2786,DIST3,electronic_recharge
MOPO2787,DIST3,electronic_recharge
MOPO2789,DIST3,electronic_recharge
MOPO2790,DIST3,electronic_recharge
MOPO2791,DIST3,electronic_recharge
MOPO2792,DIST3,electronic_recharge
MOPO2793,DIST3,electronic_recharge
MOPO2798,DIST3,electronic_recharge
MOPO2800,DIST2,electronic_recharge
MOPO2801,DIST2,electronic_recharge
MOPO2802,DIST2,electronic_recharge
MOPO2803,DIST3,electronic_recharge
MOPO2804,DIST2,electronic_recharge
MOPO2805,DIST3,electronic_recharge
MOPO2807,DIST3,electronic_recharge
MOPO2810,DIST2,electronic_recharge
MOPO2811,DIST2,electronic_recharge
MOPO2813,DIST3,electronic_recharge
MOPO2814,DIST2,electronic_recharge
MOPO2817,DIST2,electronic_recharge
MOPO2819,DIST3,electronic_recharge
MOPO2821,DIST3,electronic_recharge
MOPO2823,DIST3,electronic_recharge
MOPO2827,DIST3,electronic_recharge
MOPO2829,DIST2,electronic_recharge
MOPO2832,DIST2,electronic_recharge
MOPO2833,DIST2,electronic_recharge
MOPO2835,DIST2,electronic_recharge
MOPO2836,DIST3,electronic_recharge
MOPO2837,DIST2,electronic_recharge
MOPO2839,DIST2,electronic_recharge
MOPO2841,DIST3,electronic_recharge
MOPO2842,DIST3,electronic_recharge
MOPO2843,DIST3,electronic_recharge
MOPO2844,DIST3,electronic_recharge
MOPO2845,DIST2,electronic_recharge
MOPO2846,DIST3,electronic_recharge
MOPO2850,DIST3,electronic_recharge
MOPO2851,DIST3,electronic_recharge
MOPO2852,DIST2,electronic_recharge
MOPO2858,DIST3,electronic_recharge
MOPO2860,DIST2,electronic_recharge
MOPO2864,DIST3,electronic_recharge
MOPO2865,DIST3,electronic_recharge
MOPO2867,DIST3,electronic_recharge
MOPO2870,DIST2,electronic_recharge
MOPO2871,DIST3,electronic_recharge
MOPO2872,DIST3,electronic_recharge
MOPO2873,DIST2,electronic_recharge
MOPO2874,DIST3,electronic_recharge
MOPO2877,DIST2,electronic_recharge
MOPO2881,DIST3,electronic_recharge
MOPO2882,DIST3,electronic_recharge
MOPO2884,DIST3,electronic_recharge
MOPO2886,DIST2,electronic_recharge
MOPO2888,DIST3,electronic_recharge
MOPO2889,DIST2,electronic_recharge
MOPO2890,DIST2,electronic_recharge
MOPO2891,DIST2,electronic_recharge
MOPO2893,DIST3,electronic_recharge
MOPO2894,DIST3,electronic_recharge
MOPO2896,DIST3,electronic_recharge
MOPO2897,DIST3,electronic_recharge
MOPO2898,DIST3,electronic_recharge
MOPO2901,DIST3,electronic_recharge
MOPO2902,DIST2,electronic_recharge
MOPO2904,DIST2,electronic_recharge
MOPO2905,DIST3,electronic_recharge
MOPO2906,DIST3,electronic_recharge
MOPO2910,DIST3,electronic_recharge
MOPO2911,DIST2,electronic_recharge
MOPO2914,DIST3,electronic_recharge
MOPO2916,DIST2,electronic_recharge
MOPO2917,DIST2,electronic_recharge
MOPO2920,DIST3,electronic_recharge
MOPO2923,DIST3,electronic_recharge
MOPO2925,DIST2,electronic_recharge
MOPO2926,DIST3,electronic_recharge
MOPO2927,DIST3,electronic_recharge
MOPO2928,DIST3,electronic_recharge
MOPO2929,DIST2,electronic_recharge
MOPO2930,DIST3,electronic_recharge
MOPO2932,DIST2,electronic_recharge
MOPO2933,DIST3,electronic_recharge
MOPO2934,DIST2,electronic_recharge
MOPO2936,DIST2,electronic_recharge
MOPO2939,DIST3,electronic_recharge
MOPO2940,DIST3,electronic_recharge
MOPO2941,DIST2,electronic_recharge
MOPO2942,DIST2,electronic_recharge
MOPO2945,DIST3,electronic_recharge
MOPO2946,DIST3,electronic_recharge
MOPO2950,DIST3,electronic_recharge
MOPO2953,DIST2,electronic_recharge
MOPO2954,DIST3,electronic_recharge
MOPO2955,DIST2,electronic_recharge
MOPO2956,DIST2,electronic_recharge
MOPO2958,DIST2,electronic_recharge
MOPO2964,DIST2,electronic_recharge
MOPO2967,DIST2,electronic_recharge
MOPO2969,DIST2,electronic_recharge
MOPO2971,DIST2,electronic_recharge
MOPO2974,DIST2,electronic_recharge
MOPO2975,DIST3,electronic_recharge
MOPO2976,DIST2,electronic_recharge
MOPO2979,DIST2,electronic_recharge
MOPO2980,DIST3,electronic_recharge
MOPO2981,DIST2,electronic_recharge
MOPO2983,DIST2,electronic_recharge
MOPO2984,DIST3,electronic_recharge
MOPO2985,DIST3,electronic_recharge
MOPO2988,DIST3,electronic_recharge
MOPO2989,DIST3,electronic_recharge
MOPO2993,DIST2,electronic_recharge
MOPO2995,DIST2,electronic_recharge
MOPO2999,DIST2,electronic_recharge
MOPO3001,DIST3,electronic_recharge
MOPO3003,DIST3,electronic_recharge
MOPO3004,DIST3,electronic_recharge
MOPO3006,DIST2,electronic_recharge
MOPO3008,DIST3,electronic_recharge
MOPO3010,DIST3,electronic_recharge
MOPO3011,DIST2,electronic_recharge
MOPO3013,DIST3,electronic_recharge
MOPO3014,DIST3,electronic_recharge
MOPO3015,DIST3,electronic_recharge
MOPO3016,DIST3,electronic_recharge
MOPO3019,DIST3,electronic_recharge
MOPO3021,DIST2,electronic_recharge
MOPO3022,DIST2,electronic_recharge
MOPO3025,DIST3,electronic_recharge
MOPO3026,DIST2,electronic_recharge
MOPO3028,DIST2,electronic_recharge
MOPO3029,DIST2,electronic_recharge
MOPO3032,DIST3,electronic_recharge
MOPO3033,DIST2,electronic_recharge
MOPO3034,DIST3,electronic_recharge
MOPO3035,DIST3,electronic_recharge
MOPO3038,DIST3,electronic_recharge
MOPO3042,DIST3,electronic_recharge
MOPO3043,DIST3,electronic_recharge
MOPO3044,DIST2,electronic_recharge
MOPO3046,DIST2,electronic_recharge
MOPO3047,DIST3,electronic_recharge
MOPO3048,DIST2,electronic_recharge
MOPO3049,DIST3,electronic_recharge
MOPO3050,DIST3,electronic_recharge
MOPO3051,DIST3,electronic_recharge
MOPO3052,DIST2,electronic_recharge
MOPO3058,DIST3,electronic_recharge
MOPO3059,DIST3,electronic_recharge
MOPO3060,DIST2,electronic_recharge
MOPO3061,DIST2,electronic_recharge
MOPO3062,DIST3,electronic_recharge
MOPO3065,DIST2,electronic_recharge
MOPO3066,DIST3,electronic_recharge
MOPO3071,DIST3,electronic_recharge
MOPO3075,DIST2,electronic_recharge
MOPO3076,DIST3,electronic_recharge
MOPO3077,DIST2,electronic_recharge
MOPO3078,DIST2,electronic_recharge
MOPO3080,DIST3,electronic_recharge
MOPO3081,DIST3,electronic_recharge
MOPO3083,DIST3,electronic_recharge
MOPO3085,DIST2,electronic_recharge
MOPO3086,DIST2,electronic_recharge
MOPO3089,DIST2,electronic_recharge
MOPO3092,DIST2,electronic_recharge
MOPO3093,DIST3,electronic_recharge
MOPO3095,DIST3,electronic_recharge
MOPO3096,DIST3,electronic_recharge
MOPO3097,DIST2,electronic_recharge
MOPO3098,DIST2,electronic_recharge
MOPO3101,DIST3,electronic_recharge
MOPO3103,DIST2,electronic_recharge
MOPO3106,DIST2,electronic_recharge
MOPO3107,DIST2,electronic_recharge
MOPO3108,DIST3,electronic_recharge
MOPO3110,DIST3,electronic_recharge
MOPO3112,DIST3,electronic_recharge
MOPO3115,DIST2,electronic_recharge
MOPO3116,DIST2,electronic_recharge
MOPO3120,DIST2,electronic_recharge
MOPO3121,DIST3,electronic_recharge
MOPO3122,DIST2,electronic_recharge
MOPO3124,DIST2,electronic_recharge
MOPO3125,DIST2,electronic_recharge
MOPO3126,DIST3,electronic_recharge
MOPO3128,DIST2,electronic_recharge
MOPO3131,DIST3,electronic_recharge
MOPO3133,DIST2,electronic_recharge
MOPO3134,DIST2,electronic_recharge
MOPO3138,DIST3,electronic_recharge
MOPO3141,DIST3,electronic_recharge
MOPO3142,DIST2,electronic_recharge
MOPO3143,DIST2,electronic_recharge
MOPO3144,DIST2,electronic_recharge
MOPO3146,DIST3,electronic_recharge
MOPO3147,DIST3,electronic_recharge
MOPO3148,DIST3,electronic_recharge
MOPO3149,DIST2,electronic_recharge
MOPO3150,DIST2,electronic_recharge
MOPO3151,DIST3,electronic_recharge
MOPO3152,DIST3,electronic_recharge
MOPO3153,DIST2,electronic_recharge
MOPO3156,DIST3,electronic_recharge
MOPO3157,DIST2,electronic_recharge
MOPO3160,DIST2,electronic_recharge
MOPO3161,DIST2,electronic_recharge
MOPO3163,DIST3,electronic_recharge
MOPO3164,DIST3,electronic_recharge
MOPO3165,DIST2,electronic_recharge
MOPO3167,DIST2,electronic_recharge
MOPO3168,DIST3,electronic_recharge
MOPO3169,DIST3,electronic_recharge
MOPO3170,DIST3,electronic_recharge
MOPO3171,DIST2,electronic_recharge
MOPO3172,DIST2,electronic_recharge
MOPO3173,DIST3,electronic_recharge
MOPO3175,DIST3,electronic_recharge
MOPO3177,DIST3,electronic_recharge
MOPO3178,DIST2,electronic_recharge
MOPO3179,DIST2,electronic_recharge
MOPO3180,DIST3,electronic_recharge
MOPO3182,DIST3,electronic_recharge
MOPO3183,DIST2,electronic_recharge
MOPO3185,DIST2,electronic_recharge
MOPO3186,DIST2,electronic_recharge
MOPO3189,DIST3,electronic_recharge
MOPO3191,DIST3,electronic_recharge
MOPO3192,DIST3,electronic_recharge
MOPO3194,DIST2,electronic_recharge
MOPO3195,DIST2,electronic_recharge
MOPO3196,DIST2,electronic_recharge
MOPO3200,DIST3,electronic_recharge
MOPO3203,DIST2,electronic_recharge
MOPO3204,DIST2,electronic_recharge
MOPO3205,DIST3,electronic_recharge
MOPO3210,DIST2,electronic_recharge
MOPO3211,DIST2,electronic_recharge
MOPO3212,DIST3,electronic_recharge
MOPO3214,DIST3,electronic_recharge
MOPO3216,DIST2,electronic_recharge
MOPO3222,DIST3,electronic_recharge
MOPO3223,DIST2,electronic_recharge
MOPO3225,DIST2,electronic_recharge
MOPO3226,DIST2,electronic_recharge
MOPO3230,DIST3,electronic_recharge
MOPO3232,DIST2,electronic_recharge
MOPO3235,DIST3,electronic_recharge
MOPO3236,DIST3,electronic_recharge
MOPO3237,DIST3,electronic_recharge
MOPO3238,DIST2,electronic_recharge
MOPO3239,DIST2,electronic_recharge
MOPO3240,DIST3,electronic_recharge
MOPO3243,DIST3,electronic_recharge
MOPO3245,DIST3,electronic_recharge
MOPO3246,DIST2,electronic_recharge
MOPO3247,DIST3,electronic_recharge
MOPO3251,DIST2,electronic_recharge
MOPO3252,DIST2,electronic_recharge
MOPO3254,DIST3,electronic_recharge
MOPO3255,DIST2,electronic_recharge
MOPO3259,DIST3,electronic_recharge
MOPO3260,DIST3,electronic_recharge
MOPO3262,DIST2,electronic_recharge
MOPO3263,DIST3,electronic_recharge
MOPO3264,DIST2,electronic_recharge
MOPO3265,DIST3,electronic_recharge
MOPO3266,DIST2,electronic_recharge
MOPO3269,DIST3,electronic_recharge
MOPO3271,DIST2,electronic_recharge
MOPO3272,DIST2,electronic_recharge
MOPO3273,DIST3,electronic_recharge
MOPO3274,DIST2,electronic_recharge
MOPO3275,DIST3,electronic_recharge
MOPO3277,DIST3,electronic_recharge
MOPO3280,DIST2,electronic_recharge
MOPO3281,DIST2,electronic_recharge
MOPO3283,DIST3,electronic_recharge
MOPO3285,DIST2,electronic_recharge
MOPO3286,DIST3,electronic_recharge
MOPO3289,DIST2,electronic_recharge
MOPO3291,DIST3,electronic_recharge
MOPO3292,DIST2,electronic_recharge
MOPO3293,DIST2,electronic_recharge
MOPO3296,DIST2,electronic_recharge
MOPO3299,DIST3,electronic_recharge
MOPO3300,DIST2,electronic_recharge
MOPO3301,DIST3,electronic_recharge
MOPO3302,DIST3,electronic_recharge
MOPO3303,DIST2,electronic_recharge
MOPO3304,DIST3,electronic_recharge
MOPO3307,DIST3,electronic_recharge
MOPO3311,DIST3,electronic_recharge
MOPO3312,DIST3,electronic_recharge
MOPO3314,DIST2,electronic_recharge
MOPO3318,DIST3,electronic_recharge
MOPO3319,DIST2,electronic_recharge
MOPO3320,DIST2,electronic_recharge
MOPO3321,DIST3,electronic_recharge
MOPO3322,DIST3,electronic_recharge
MOPO3324,DIST2,electronic_recharge
MOPO3325,DIST3,electronic_recharge
MOPO3326,DIST2,electronic_recharge
MOPO3327,DIST2,electronic_recharge
MOPO3328,DIST2,electronic_recharge
MOPO3329,DIST3,electronic_recharge
MOPO3334,DIST3,electronic_recharge
MOPO3335,DIST3,electronic_recharge
MOPO3336,DIST3,electronic_recharge
MOPO3337,DIST3,electronic_recharge
MOPO3338,DIST2,electronic_recharge
MOPO3341,DIST2,electronic_recharge
MOPO3342,DIST2,electronic_recharge
MOPO3343,DIST2,electronic_recharge
MOPO3344,DIST3,electronic_recharge
MOPO3346,DIST3,electronic_recharge
MOPO3347,DIST2,electronic_recharge
MOPO3348,DIST2,electronic_recharge
MOPO3351,DIST2,electronic_recharge
MOPO3352,DIST2,electronic_recharge
MOPO3355,DIST2,electronic_recharge
MOPO3356,DIST2,electronic_recharge
MOPO3357,DIST2,electronic_recharge
MOPO3358,DIST3,electronic_recharge
MOPO3362,DIST2,electronic_recharge
MOPO3364,DIST3,electronic_recharge
MOPO3365,DIST2,electronic_recharge
MOPO3366,DIST3,electronic_recharge
MOPO3367,DIST3,electronic_recharge
MOPO3368,DIST2,electronic_recharge
MOPO3369,DIST2,electronic_recharge
MOPO3371,DIST3,electronic_recharge
MOPO3372,DIST2,electronic_recharge
MOPO3373,DIST3,electronic_recharge
MOPO3375,DIST3,electronic_recharge
MOPO3376,DIST3,electronic_recharge
MOPO3377,DIST2,electronic_recharge
MOPO3379,DIST3,electronic_recharge
MOPO3382,DIST3,electronic_recharge
MOPO3383,DIST2,electronic_recharge
MOPO3385,DIST3,electronic_recharge
MOPO3386,DIST2,electronic_recharge
MOPO3387,DIST3,electronic_recharge
MOPO3389,DIST3,electronic_recharge
MOPO3390,DIST3,electronic_recharge
MOPO3392,DIST3,electronic_recharge
MOPO3393,DIST3,electronic_recharge
MOPO3394,DIST3,electronic_recharge
MOPO3396,DIST3,electronic_recharge
MOPO3397,DIST3,electronic_recharge
MOPO3398,DIST2,electronic_recharge
MOPO3399,DIST3,electronic_recharge
MOPO3405,DIST3,electronic_recharge
MOPO3406,DIST2,electronic_recharge
MOPO3408,DIST3,electronic_recharge
MOPO3410,DIST3,electronic_recharge
MOPO3411,DIST2,electronic_recharge
MOPO3415,DIST2,electronic_recharge
MOPO3417,DIST2,electronic_recharge
MOPO3419,DIST3,electronic_recharge
MOPO3420,DIST2,electronic_recharge
MOPO3423,DIST3,electronic_recharge
MOPO3424,DIST2,electronic_recharge
MOPO3425,DIST3,electronic_recharge
MOPO3428,DIST2,electronic_recharge
MOPO3432,DIST2,electronic_recharge
MOPO3434,DIST3,electronic_recharge
MOPO3435,DIST3,electronic_recharge
MOPO3436,DIST3,electronic_recharge
MOPO3437,DIST3,electronic_recharge
MOPO3438,DIST3,electronic_recharge
MOPO3439,DIST2,electronic_recharge
MOPO3440,DIST3,electronic_recharge
MOPO3441,DIST2,electronic_recharge
MOPO3442,DIST2,electronic_recharge
MOPO3444,DIST3,electronic_recharge
MOPO3446,DIST2,electronic_recharge
MOPO3447,DIST2,electronic_recharge
MOPO3448,DIST2,electronic_recharge
MOPO3450,DIST2,electronic_recharge
MOPO3451,DIST3,electronic_recharge
MOPO3453,DIST2,electronic_recharge
MOPO3454,DIST3,electronic_recharge
MOPO3456,DIST3,electronic_recharge
MOPO3458,DIST2,electronic_recharge
MOPO3459,DIST3,electronic_recharge
MOPO3460,DIST2,electronic_recharge
MOPO3461,DIST2,electronic_recharge
MOPO3462,DIST3,electronic_recharge
MOPO3467,DIST3,electronic_recharge
MOPO3468,DIST3,electronic_recharge
MOPO3469,DIST3,electronic_recharge
MOPO3470,DIST3,electronic_recharge
MOPO3472,DIST3,electronic_recharge
MOPO3473,DIST3,electronic_recharge
MOPO3475,DIST2,electronic_recharge
MOPO3476,DIST2,electronic_recharge
MOPO3478,DIST2,electronic_recharge
MOPO3480,DIST3,electronic_recharge
MOPO3483,DIST3,electronic_recharge
MOPO3484,DIST2,electronic_recharge
MOPO3487,DIST2,electronic_recharge
MOPO3488,DIST3,electronic_recharge
MOPO3492,DIST3,electronic_recharge
MOPO3494,DIST3,electronic_recharge
MOPO3496,DIST2,electronic_recharge
MOPO3497,DIST3,electronic_recharge
MOPO3498,DIST2,electronic_recharge
MOPO3499,DIST3,electronic_recharge
MOPO3502,DIST2,electronic_recharge
MOPO3505,DIST3,electronic_recharge
MOPO3507,DIST3,electronic_recharge
MOPO3508,DIST2,electronic_recharge
MOPO3510,DIST2,electronic_recharge
MOPO3513,DIST2,electronic_recharge
MOPO3515,DIST3,electronic_recharge
MOPO3518,DIST3,electronic_recharge
MOPO3521,DIST2,electronic_recharge
MOPO3522,DIST2,electronic_recharge
MOPO3523,DIST2,electronic_recharge
MOPO3533,DIST3,electronic_recharge
MOPO3534,DIST2,electronic_recharge
MOPO3535,DIST2,electronic_recharge
MOPO3536,DIST3,electronic_recharge
MOPO3539,DIST3,electronic_recharge
MOPO3541,DIST2,electronic_recharge
MOPO3543,DIST3,electronic_recharge
MOPO3544,DIST3,electronic_recharge
MOPO3549,DIST2,electronic_recharge
MOPO3551,DIST2,electronic_recharge
MOPO3552,DIST2,electronic_recharge
MOPO3553,DIST3,electronic_recharge
MOPO3554,DIST2,electronic_recharge
MOPO3557,DIST3,electronic_recharge
MOPO3558,DIST2,electronic_recharge
MOPO3560,DIST2,electronic_recharge
MOPO3561,DIST3,electronic_recharge
MOPO3563,DIST3,electronic_recharge
MOPO3564,DIST3,electronic_recharge
MOPO3565,DIST2,electronic_recharge
MOPO3566,DIST3,electronic_recharge
MOPO3567,DIST3,electronic_recharge
MOPO3568,DIST2,electronic_recharge
MOPO3569,DIST2,electronic_recharge
MOPO3570,DIST3,electronic_recharge
MOPO3571,DIST2,electronic_recharge
MOPO3572,DIST2,electronic_recharge
MOPO3576,DIST3,electronic_recharge
MOPO3579,DIST3,electronic_recharge
MOPO3581,DIST3,electronic_recharge
MOPO3583,DIST3,electronic_recharge
MOPO3585,DIST2,electronic_recharge
MOPO3586,DIST3,electronic_recharge
MOPO3587,DIST2,electronic_recharge
MOPO3590,DIST2,electronic_recharge
MOPO3592,DIST3,electronic_recharge
MOPO3594,DIST2,electronic_recharge
MOPO3601,DIST3,electronic_recharge
MOPO3602,DIST2,electronic_recharge
MOPO3603,DIST3,electronic_recharge
MOPO3604,DIST3,electronic_recharge
MOPO3606,DIST3,electronic_recharge
MOPO3607,DIST2,electronic_recharge
MOPO3610,DIST3,electronic_recharge
MOPO3611,DIST2,electronic_recharge
MOPO3612,DIST2,electronic_recharge
MOPO3613,DIST2,electronic_recharge
MOPO3614,DIST3,electronic_recharge
MOPO3615,DIST2,electronic_recharge
MOPO3617,DIST2,electronic_recharge
MOPO3620,DIST3,electronic_recharge
MOPO3622,DIST2,electronic_recharge
MOPO3624,DIST2,electronic_recharge
MOPO3629,DIST2,electronic_recharge
MOPO3630,DIST3,electronic_recharge
MOPO3632,DIST3,electronic_recharge
MOPO3633,DIST3,electronic_recharge
MOPO3636,DIST2,electronic_recharge
MOPO3638,DIST3,electronic_recharge
MOPO3639,DIST3,electronic_recharge
MOPO3640,DIST3,electronic_recharge
MOPO3642,DIST3,electronic_recharge
MOPO3644,DIST3,electronic_recharge
MOPO3645,DIST3,electronic_recharge
MOPO3646,DIST2,electronic_recharge
MOPO3647,DIST2,electronic_recharge
MOPO3648,DIST3,electronic_recharge
MOPO3653,DIST3,electronic_recharge
MOPO3654,DIST3,electronic_recharge
MOPO3655,DIST3,electronic_recharge
MOPO3656,DIST2,electronic_recharge
MOPO3658,DIST2,electronic_recharge
MOPO3660,DIST2,electronic_recharge
MOPO3661,DIST2,electronic_recharge
MOPO3662,DIST3,electronic_recharge
MOPO3665,DIST2,electronic_recharge
MOPO3666,DIST3,electronic_recharge
MOPO3667,DIST2,electronic_recharge
MOPO3668,DIST2,electronic_recharge
MOPO3669,DIST3,electronic_recharge
MOPO3670,DIST2,electronic_recharge
MOPO3673,DIST2,electronic_recharge
MOPO3674,DIST2,electronic_recharge
MOPO3675,DIST3,electronic_recharge
MOPO3678,DIST3,electronic_recharge
MOPO3680,DIST3,electronic_recharge
MOPO3681,DIST3,electronic_recharge
MOPO3682,DIST2,electronic_recharge
MOPO3683,DIST3,electronic_recharge
MOPO3684,DIST2,electronic_recharge
MOPO3685,DIST2,electronic_recharge
MOPO3686,DIST3,electronic_recharge
MOPO3687,DIST3,electronic_recharge
MOPO3689,DIST3,electronic_recharge
MOPO3691,DIST3,electronic_recharge
MOPO3692,DIST2,electronic_recharge
MOPO3697,DIST2,electronic_recharge
MOPO3698,DIST3,electronic_recharge
MOPO3701,DIST2,electronic_recharge
MOPO3702,DIST2,electronic_recharge
MOPO3703,DIST3,electronic_recharge
MOPO3704,DIST3,electronic_recharge
MOPO3707,DIST2,electronic_recharge
MOPO3711,DIST2,electronic_recharge
MOPO3712,DIST2,electronic_recharge
MOPO3713,DIST3,electronic_recharge
MOPO3714,DIST3,electronic_recharge
MOPO3715,DIST3,electronic_recharge
MOPO3720,DIST3,electronic_recharge
MOPO3722,DIST2,electronic_recharge
MOPO3723,DIST2,electronic_recharge
MOPO3724,DIST2,electronic_recharge
MOPO3727,DIST2,electronic_recharge
MOPO3729,DIST2,electronic_recharge
MOPO3731,DIST3,electronic_recharge
MOPO3734,DIST2,electronic_recharge
MOPO3737,DIST3,electronic_recharge
MOPO3738,DIST2,electronic_recharge
MOPO3740,DIST2,electronic_recharge
MOPO3743,DIST2,electronic_recharge
MOPO3744,DIST2,electronic_recharge
MOPO3745,DIST3,electronic_recharge
MOPO3746,DIST2,electronic_recharge
MOPO3747,DIST3,electronic_recharge
MOPO3748,DIST3,electronic_recharge
MOPO3749,DIST2,electronic_recharge
MOPO3751,DIST2,electronic_recharge
MOPO3752,DIST2,electronic_recharge
MOPO3755,DIST2,electronic_recharge
MOPO3756,DIST2,electronic_recharge
MOPO3758,DIST3,electronic_recharge
MOPO3759,DIST3,electronic_recharge
MOPO3761,DIST2,electronic_recharge
MOPO3762,DIST2,electronic_recharge
MOPO3763,DIST3,electronic_recharge
MOPO3764,DIST3,electronic_recharge
MOPO3765,DIST2,electronic_recharge
MOPO3768,DIST2,electronic_recharge
MOPO3770,DIST3,electronic_recharge
MOPO3771,DIST2,electronic_recharge
MOPO3772,DIST3,electronic_recharge
MOPO3773,DIST2,electronic_recharge
MOPO3774,DIST2,electronic_recharge
MOPO3776,DIST3,electronic_recharge
MOPO3779,DIST3,electronic_recharge
MOPO3780,DIST3,electronic_recharge
MOPO3781,DIST2,electronic_recharge
MOPO3782,DIST3,electronic_recharge
MOPO3785,DIST2,electronic_recharge
MOPO3788,DIST3,electronic_recharge
MOPO3789,DIST3,electronic_recharge
MOPO3791,DIST2,electronic_recharge
MOPO3793,DIST3,electronic_recharge
MOPO3796,DIST3,electronic_recharge
MOPO3797,DIST2,electronic_recharge
MOPO3799,DIST2,electronic_recharge
MOPO3800,DIST3,electronic_recharge
MOPO3802,DIST2,electronic_recharge
MOPO3803,DIST3,electronic_recharge
MOPO3807,DIST3,electronic_recharge
MOPO3808,DIST3,electronic_recharge
MOPO3809,DIST3,electronic_recharge
MOPO3812,DIST2,electronic_recharge
MOPO3813,DIST3,electronic_recharge
MOPO3814,DIST3,electronic_recharge
MOPO3816,DIST3,electronic_recharge
MOPO3820,DIST2,electronic_recharge
MOPO3824,DIST3,electronic_recharge
MOPO3825,DIST2,electronic_recharge
MOPO3827,DIST3,electronic_recharge
MOPO3828,DIST3,electronic_recharge
MOPO3830,DIST3,electronic_recharge
MOPO3831,DIST3,electronic_recharge
MOPO3832,DIST2,electronic_recharge
MOPO3835,DIST2,electronic_recharge
MOPO3838,DIST2,electronic_recharge
MOPO3840,DIST2,electronic_recharge
MOPO3842,DIST3,electronic_recharge
MOPO3843,DIST3,electronic_recharge
MOPO3844,DIST2,electronic_recharge
MOPO3845,DIST3,electronic_recharge
MOPO3847,DIST3,electronic_recharge
MOPO3848,DIST3,electronic_recharge
MOPO3849,DIST3,electronic_recharge
MOPO3850,DIST2,electronic_recharge
MOPO3852,DIST2,electronic_recharge
MOPO3853,DIST3,electronic_recharge
MOPO3854,DIST3,electronic_recharge
MOPO3857,DIST2,electronic_recharge
MOPO3858,DIST3,electronic_recharge
MOPO3859,DIST3,electronic_recharge
MOPO3861,DIST3,electronic_recharge
MOPO3862,DIST2,electronic_recharge
MOPO3864,DIST3,electronic_recharge
MOPO3865,DIST2,electronic_recharge
MOPO3866,DIST3,electronic_recharge
MOPO3868,DIST2,electronic_recharge
MOPO3870,DIST3,electronic_recharge
MOPO3872,DIST2,electronic_recharge
MOPO3873,DIST3,electronic_recharge
MOPO3874,DIST2,electronic_recharge
MOPO3875,DIST3,electronic_recharge
MOPO3877,DIST3,electronic_recharge
MOPO3878,DIST2,electronic_recharge
MOPO3879,DIST2,electronic_recharge
MOPO3881,DIST3,electronic_recharge
MOPO3882,DIST3,electronic_recharge
MOPO3884,DIST3,electronic_recharge
MOPO3885,DIST2,electronic_recharge
MOPO3886,DIST3,electronic_recharge
MOPO3888,DIST2,electronic_recharge
MOPO3889,DIST2,electronic_recharge
MOPO3891,DIST3,electronic_recharge
MOPO3892,DIST2,electronic_recharge
