site_id,product_type_id,pos_count_target
SI011178,electronic_recharge,3
SI011178,handset,63
SI011178,mfs,2
SI011178,physical_recharge,8
SI011178,sim,3
SI011179,electronic_recharge,4
SI011179,handset,168
SI011179,mfs,9
SI011179,physical_recharge,15
SI011179,sim,16
SI011180,electronic_recharge,4
SI011180,handset,99
SI011180,mfs,2
SI011180,physical_recharge,6
SI011180,sim,4
SI011187,electronic_recharge,4
SI011187,handset,219
SI011187,mfs,12
SI011187,physical_recharge,18
SI011187,sim,13
SI011188,electronic_recharge,8
SI011188,handset,71
SI011188,mfs,1
SI011188,physical_recharge,7
SI011188,sim,11
SI011190,electronic_recharge,3
SI011190,mfs,8
SI011190,physical_recharge,6
SI011190,sim,14
SI011198,electronic_recharge,8
SI011198,handset,224
SI011198,mfs,8
SI011198,physical_recharge,17
SI011198,sim,7
SI011206,electronic_recharge,3
SI011206,handset,77
SI011206,mfs,8
SI011206,physical_recharge,14
SI011206,sim,12
SI011207,electronic_recharge,4
SI011207,handset,72
SI011207,mfs,3
SI011207,physical_recharge,6
SI011207,sim,7
SI011208,electronic_recharge,7
SI011208,handset,186
SI011208,mfs,16
SI011208,physical_recharge,12
SI011208,sim,15
SI011226,electronic_recharge,8
SI011226,handset,93
SI011226,mfs,6
SI011226,physical_recharge,15
SI011226,sim,22
SI011232,electronic_recharge,7
SI011232,handset,72
SI011232,mfs,11
SI011232,physical_recharge,9
SI011232,sim,9
SI011234,electronic_recharge,8
SI011234,handset,139
SI011234,mfs,5
SI011234,physical_recharge,16
SI011234,sim,14
SI011235,electronic_recharge,3
SI011235,handset,61
SI011235,mfs,8
SI011235,physical_recharge,15
SI011235,sim,10
SI011238,electronic_recharge,1
SI011238,handset,36
SI011238,mfs,4
SI011238,physical_recharge,6
SI011238,sim,6
SI011247,electronic_recharge,3
SI011247,handset,130
SI011247,mfs,2
SI011247,physical_recharge,7
SI011248,electronic_recharge,6
SI011248,handset,196
SI011248,mfs,6
SI011248,physical_recharge,22
SI011248,sim,29
SI011249,electronic_recharge,3
SI011249,mfs,6
SI011249,physical_recharge,8
SI011249,sim,4
SI011250,handset,65
SI011250,mfs,4
SI011250,physical_recharge,3
SI011250,sim,7
SI011254,electronic_recharge,3
SI011254,handset,116
SI011254,mfs,8
SI011254,physical_recharge,10
SI011254,sim,18
SI011264,electronic_recharge,1
SI011264,handset,27
SI011264,mfs,2
SI011264,physical_recharge,7
SI011264,sim,6
SI011377,handset,44
SI011377,physical_recharge,7
SI011467,electronic_recharge,3
SI011467,handset,74
SI011467,mfs,7
SI011467,physical_recharge,17
SI011467,sim,28
SI011964,electronic_recharge,3
SI011964,mfs,1
SI011964,physical_recharge,10
SI011964,sim,3
SI011966,electronic_recharge,14
SI011966,handset,230
SI011966,mfs,19
SI011966,physical_recharge,19
SI011966,sim,7
SI011985,electronic_recharge,7
SI011985,handset,101
SI011985,mfs,3
SI011985,physical_recharge,20
SI011985,sim,5
SI012006,electronic_recharge,1
SI012007,sim,2
SI012013,handset,68
SI012014,electronic_recharge,11
SI012014,handset,342
SI012014,mfs,4
SI012014,physical_recharge,13
SI012014,sim,31
SI012020,electronic_recharge,2
SI012020,handset,93
SI012020,mfs,5
SI012020,physical_recharge,6
SI012020,sim,5
SI012039,electronic_recharge,3
SI012039,handset,144
SI012039,mfs,3
SI012039,physical_recharge,10
SI012039,sim,12
SI012048,electronic_recharge,6
SI012048,handset,50
SI012048,mfs,11
SI012048,physical_recharge,12
SI012048,sim,11
SI012049,electronic_recharge,4
SI012049,mfs,8
SI012049,physical_recharge,4
SI012053,electronic_recharge,2
SI012053,handset,41
SI012053,mfs,2
SI012053,physical_recharge,3
SI012053,sim,5
SI012054,electronic_recharge,4
SI012054,handset,52
SI012054,mfs,2
SI012054,physical_recharge,11
SI012054,sim,5
SI012056,electronic_recharge,7
SI012056,handset,112
SI012056,mfs,7
SI012056,physical_recharge,9
SI012056,sim,28
SI012058,electronic_recharge,2
SI012058,handset,38
SI012058,mfs,3
SI012058,sim,3
SI012059,electronic_recharge,4
SI012059,sim,3
SI012061,electronic_recharge,3
SI012061,handset,48
SI012061,mfs,4
SI012061,physical_recharge,7
SI012062,electronic_recharge,4
SI012062,sim,6
SI012067,electronic_recharge,2
SI012067,handset,38
SI012067,mfs,1
SI012067,sim,6
SI012072,electronic_recharge,12
SI012072,handset,119
SI012072,mfs,6
SI012072,physical_recharge,25
SI012072,sim,6
SI012100,electronic_recharge,6
SI012100,handset,126
SI012100,mfs,7
SI012100,physical_recharge,13
SI012100,sim,7
SI012110,handset,68
SI012110,mfs,3
SI012118,electronic_recharge,10
SI012118,handset,72
SI012118,mfs,7
SI012118,physical_recharge,29
SI012118,sim,17
SI012119,electronic_recharge,3
SI012119,handset,65
SI012119,mfs,2
SI012119,physical_recharge,9
SI012119,sim,14
SI012123,handset,53
SI012123,physical_recharge,6
SI012123,sim,5
SI012125,electronic_recharge,6
SI012125,handset,171
SI012125,mfs,3
SI012125,physical_recharge,17
SI012126,electronic_recharge,4
SI012126,handset,140
SI012126,mfs,4
SI012126,physical_recharge,4
SI012126,sim,11
SI012140,electronic_recharge,5
SI012140,handset,95
SI012140,mfs,2
SI012140,physical_recharge,4
SI012140,sim,5
SI012144,electronic_recharge,4
SI012144,handset,56
SI012144,mfs,4
SI012144,physical_recharge,10
SI012144,sim,12
SI012148,electronic_recharge,1
SI012148,handset,31
SI012148,mfs,3
SI012148,sim,3
SI012149,electronic_recharge,8
SI012149,physical_recharge,9
SI012152,physical_recharge,5
SI012178,handset,92
SI012178,mfs,3
SI012178,physical_recharge,7
SI012180,electronic_recharge,7
SI012180,handset,93
SI012180,mfs,8
SI012190,electronic_recharge,4
SI012190,mfs,1
SI012190,physical_recharge,6
SI012190,sim,6
SI012200,electronic_recharge,4
SI012200,handset,92
SI012200,mfs,3
SI012200,physical_recharge,9
SI012200,sim,7
SI012205,electronic_recharge,3
SI012206,electronic_recharge,4
SI012206,handset,188
SI012206,mfs,8
SI012206,physical_recharge,8
SI012206,sim,12
SI012217,electronic_recharge,2
SI012217,handset,70
SI012217,mfs,1
SI012217,physical_recharge,7
SI012217,sim,5
SI012219,electronic_recharge,2
SI012219,handset,71
SI012219,mfs,3
SI012227,physical_recharge,6
SI012227,sim,6
SI012250,electronic_recharge,4
SI012250,physical_recharge,21
SI012250,sim,10
SI012277,electronic_recharge,3
SI012277,handset,55
SI012277,physical_recharge,3
SI012277,sim,6
SI012437,electronic_recharge,4
SI012437,sim,5
SI012525,electronic_recharge,2
SI012526,electronic_recharge,1
SI012526,handset,55
SI012526,mfs,1
SI012526,physical_recharge,5
SI012526,sim,6
SI012535,electronic_recharge,3
SI012535,handset,25
SI012535,mfs,3
SI012535,physical_recharge,3
SI012535,sim,4
SI012545,electronic_recharge,3
SI012545,handset,32
SI012545,mfs,8
SI012545,physical_recharge,9
SI012554,electronic_recharge,8
SI012554,mfs,6
SI012554,sim,7
SI012569,sim,9
SI012581,electronic_recharge,4
SI012581,handset,36
SI012581,mfs,3
SI012581,physical_recharge,7
SI012582,electronic_recharge,2
SI012582,handset,56
SI012582,mfs,1
SI012582,sim,5
SI012598,electronic_recharge,2
SI012598,mfs,2
SI012598,physical_recharge,6
SI012598,sim,4
SI012692,electronic_recharge,8
SI012692,handset,90
SI012692,mfs,7
SI012692,physical_recharge,14
SI012692,sim,3
SI012697,electronic_recharge,5
SI012697,handset,87
SI012697,mfs,6
SI012697,physical_recharge,33
SI012697,sim,11
SI012772,electronic_recharge,1
SI012772,handset,79
SI012772,mfs,4
SI012772,physical_recharge,17
SI012772,sim,3
SI012783,handset,142
SI012783,mfs,3
SI012783,physical_recharge,9
SI012783,sim,6
SI012789,electronic_recharge,1
SI012789,handset,58
SI012789,mfs,5
SI012789,sim,14
SI012833,handset,56
SI012833,mfs,1
SI012833,physical_recharge,8
SI012833,sim,5
SI012846,electronic_recharge,10
SI012846,handset,58
SI012846,mfs,13
SI012846,physical_recharge,14
SI012846,sim,8
SI012886,electronic_recharge,1
SI012886,mfs,6
SI012886,physical_recharge,5
SI012886,sim,10
SI012897,electronic_recharge,2
SI012897,handset,67
SI012897,mfs,3
SI012897,physical_recharge,4
SI012897,sim,5
SI012937,physical_recharge,7
SI012945,electronic_recharge,2
SI012946,electronic_recharge,13
SI012946,handset,179
SI012946,mfs,10
SI012946,physical_recharge,6
SI012946,sim,28
SI013027,electronic_recharge,7
SI013027,handset,115
SI013027,mfs,6
SI013027,physical_recharge,23
SI013027,sim,10
SI013103,electronic_recharge,4
SI013104,electronic_recharge,3
SI013104,handset,99
SI013104,mfs,4
SI013104,physical_recharge,6
SI013104,sim,5
SI013105,handset,48
SI013105,mfs,2
SI013105,physical_recharge,8
SI013106,electronic_recharge,6
SI013106,mfs,2
SI013106,physical_recharge,16
SI013106,sim,4
SI013107,electronic_recharge,4
SI013107,handset,62
SI013107,physical_recharge,5
SI013107,sim,2
SI013109,electronic_recharge,7
SI013109,handset,156
SI013109,mfs,7
SI013109,physical_recharge,9
SI013109,sim,13
SI013177,electronic_recharge,1
SI013177,handset,59
SI013177,mfs,3
SI013177,sim,7
SI013220,physical_recharge,16
SI013220,sim,4
SI013256,electronic_recharge,1
SI013256,handset,40
SI013256,mfs,2
SI013256,physical_recharge,6
SI013256,sim,4
SI015105,electronic_recharge,3
SI015105,handset,64
SI015105,mfs,4
SI015105,physical_recharge,13
SI015105,sim,12
SI015107,handset,53
SI015107,mfs,4
SI015107,physical_recharge,7
SI015107,sim,3
SI015108,electronic_recharge,2
SI015108,mfs,3
SI015108,physical_recharge,4
SI015113,electronic_recharge,6
SI015113,handset,132
SI015113,mfs,7
SI015113,physical_recharge,15
SI015113,sim,4
SI015130,electronic_recharge,3
SI015130,handset,71
SI015130,mfs,2
SI015130,physical_recharge,4
SI015130,sim,4
SI015292,electronic_recharge,7
SI015292,handset,165
SI015292,mfs,6
SI015292,physical_recharge,7
SI015292,sim,16
SI015307,electronic_recharge,6
SI015307,handset,58
SI015307,mfs,7
SI015307,physical_recharge,21
SI015307,sim,3
SI015395,electronic_recharge,5
SI015395,handset,140
SI015395,mfs,5
SI015395,physical_recharge,5
SI015395,sim,5
SI015500,mfs,4
SI015500,sim,2
SI015575,electronic_recharge,2
SI015575,handset,54
SI015575,mfs,1
SI015575,physical_recharge,3
SI015575,sim,7
SI015624,electronic_recharge,6
SI015624,handset,104
SI015624,mfs,8
SI015624,physical_recharge,15
SI015624,sim,11
SI015797,electronic_recharge,2
SI015797,handset,66
SI015797,mfs,2
SI015797,physical_recharge,4
SI015797,sim,4
SI015819,electronic_recharge,3
SI015819,mfs,3
SI015819,sim,6
SI015882,electronic_recharge,3
SI015882,physical_recharge,7
SI015882,sim,2
SI015903,electronic_recharge,3
SI015903,handset,25
SI015903,mfs,2
SI015903,physical_recharge,16
SI015903,sim,7
SI015924,electronic_recharge,3
SI015924,handset,128
SI015924,mfs,1
SI015924,physical_recharge,6
SI015924,sim,6
SI015955,electronic_recharge,4
SI015955,handset,49
SI015955,mfs,1
SI015955,physical_recharge,15
SI015955,sim,5
SI016030,electronic_recharge,1
SI016030,handset,54
SI016030,mfs,3
SI016030,physical_recharge,7
SI016030,sim,4
SI016129,handset,64
SI016129,mfs,2
SI016129,physical_recharge,8
SI016129,sim,5
SI016159,electronic_recharge,2
SI016159,handset,119
SI016159,mfs,2
SI016159,physical_recharge,6
SI016159,sim,6
SI016231,electronic_recharge,4
SI016231,handset,57
SI016231,mfs,2
SI016231,physical_recharge,5
SI016231,sim,3
SI016234,electronic_recharge,4
SI016234,handset,30
SI016234,mfs,3
SI016234,physical_recharge,5
SI016234,sim,6
SI016237,electronic_recharge,2
SI016237,handset,39
SI016237,mfs,6
SI016237,physical_recharge,4
SI016237,sim,3
SI016255,electronic_recharge,3
SI016255,mfs,3
SI016255,physical_recharge,3
SI016255,sim,5
SI016379,electronic_recharge,1
SI016379,handset,64
SI016379,sim,4
SI016381,electronic_recharge,3
SI016414,electronic_recharge,3
SI016414,handset,62
SI016414,mfs,2
SI016414,sim,2
SI016442,electronic_recharge,1
SI016442,mfs,3
SI016442,sim,3
SI016455,electronic_recharge,2
SI016455,handset,34
SI016455,mfs,3
SI016455,physical_recharge,12
SI016455,sim,8
SI016463,electronic_recharge,6
SI016463,handset,27
SI016463,mfs,8
SI016463,physical_recharge,6
SI016463,sim,6
SI016484,electronic_recharge,5
SI016484,handset,39
SI016484,mfs,3
SI016484,physical_recharge,3
SI016484,sim,2
SI016655,handset,43
SI016655,mfs,1
SI016655,physical_recharge,4
SI016655,sim,3
SI016656,electronic_recharge,6
SI016656,handset,71
SI016656,mfs,10
SI016656,physical_recharge,20
SI016656,sim,5
SI016659,electronic_recharge,6
SI016659,handset,64
SI016659,mfs,7
SI016659,physical_recharge,7
SI016659,sim,11
SI016660,electronic_recharge,4
SI016660,handset,39
SI016660,mfs,2
SI016660,physical_recharge,6
SI016660,sim,6
SI016679,electronic_recharge,3
SI016679,handset,31
SI016679,sim,3
SI016736,electronic_recharge,3
SI016736,handset,36
SI016736,mfs,5
SI016736,physical_recharge,7
SI016736,sim,4
SI016740,electronic_recharge,2
SI016740,handset,48
SI016740,mfs,1
SI016740,physical_recharge,5
SI016740,sim,3
SI016744,electronic_recharge,6
SI016744,handset,148
SI016744,mfs,10
SI016744,physical_recharge,11
SI016744,sim,19
SI016800,electronic_recharge,14
SI016800,handset,324
SI016800,mfs,13
SI016800,physical_recharge,9
SI016800,sim,12
SI016804,electronic_recharge,3
SI016804,physical_recharge,4
SI016814,handset,29
SI016814,physical_recharge,4
SI016877,electronic_recharge,7
SI016877,handset,125
SI016877,physical_recharge,5
SI016877,sim,8
SI016905,electronic_recharge,12
SI016905,handset,111
SI016905,mfs,8
SI016905,physical_recharge,19
SI016905,sim,20
SI016969,electronic_recharge,8
SI016969,handset,87
SI016969,mfs,6
SI016969,physical_recharge,16
SI016969,sim,10
SI016972,electronic_recharge,5
SI016972,handset,57
SI016972,physical_recharge,6
SI016990,electronic_recharge,8
SI016990,handset,55
SI016990,mfs,5
SI016990,physical_recharge,10
SI016990,sim,5
SI016992,electronic_recharge,11
SI016992,handset,192
SI016992,mfs,8
SI016992,physical_recharge,16
SI016992,sim,17
SI017031,handset,49
SI017031,mfs,2
SI017031,physical_recharge,7
SI017031,sim,6
SI017032,sim,5
SI017041,electronic_recharge,3
SI017041,mfs,1
SI017041,sim,5
SI017381,electronic_recharge,1
SI017381,handset,180
SI017381,mfs,7
SI017381,sim,5
SI017583,handset,41
SI017583,sim,4
SI017613,handset,72
SI017613,physical_recharge,3
SI017613,sim,2
SI017620,electronic_recharge,2
SI017620,handset,47
SI017620,mfs,6
SI017620,physical_recharge,3
SI017620,sim,5
SI017673,electronic_recharge,3
SI017673,handset,34
SI017673,mfs,4
SI017673,physical_recharge,4
SI017673,sim,6
SI017685,electronic_recharge,4
SI017685,handset,33
SI017685,physical_recharge,4
SI017686,electronic_recharge,2
SI017686,handset,191
SI017686,mfs,8
SI017686,physical_recharge,16
SI017686,sim,5
SI017687,electronic_recharge,3
SI017687,handset,30
SI017687,mfs,2
SI017687,physical_recharge,9
SI017687,sim,4
SI017702,electronic_recharge,6
SI017702,handset,69
SI017702,mfs,5
SI017702,physical_recharge,16
SI017702,sim,11
SI017713,electronic_recharge,3
SI017713,mfs,3
SI017713,physical_recharge,10
SI017721,electronic_recharge,3
SI017725,electronic_recharge,1
SI017725,handset,59
SI017725,mfs,5
SI017725,physical_recharge,14
SI017725,sim,8
SI017726,electronic_recharge,2
SI017726,handset,40
SI017726,mfs,3
SI017726,physical_recharge,7
SI017726,sim,14
SI017732,electronic_recharge,7
SI017732,handset,102
SI017732,mfs,15
SI017732,physical_recharge,26
SI017732,sim,16
SI017817,handset,62
SI017817,mfs,2
SI017824,electronic_recharge,2
SI017824,handset,33
SI017824,mfs,3
SI017824,physical_recharge,5
SI017825,electronic_recharge,3
SI017825,handset,26
SI017825,mfs,2
SI017825,physical_recharge,7
SI017825,sim,5
SI017830,electronic_recharge,5
SI017830,handset,142
SI017830,physical_recharge,4
SI017830,sim,3
SI017837,electronic_recharge,1
SI017915,electronic_recharge,6
SI017915,handset,133
SI017915,physical_recharge,12
SI017916,mfs,2
SI017916,physical_recharge,7
SI017916,sim,5
SI017957,electronic_recharge,3
SI017957,mfs,4
SI017957,physical_recharge,16
SI017957,sim,3
SI017982,electronic_recharge,3
SI017982,handset,44
SI017982,mfs,2
SI017984,electronic_recharge,5
SI017984,handset,100
SI017984,mfs,3
SI017984,physical_recharge,14
SI017984,sim,15
SI017992,handset,59
SI017992,physical_recharge,6
SI017992,sim,6
SI019012,handset,65
SI019012,physical_recharge,4
SI019012,sim,2
SI019027,electronic_recharge,3
SI019027,mfs,7
SI019027,sim,9
SI019057,mfs,2
SI019058,electronic_recharge,4
SI019058,handset,113
SI019058,mfs,12
SI019058,physical_recharge,12
SI019058,sim,5
SI019068,electronic_recharge,8
SI019068,handset,116
SI019068,mfs,4
SI019068,physical_recharge,18
SI019068,sim,22
SI019082,electronic_recharge,8
SI019082,handset,64
SI019082,mfs,11
SI019082,physical_recharge,10
SI019082,sim,12
SI019101,electronic_recharge,3
SI019101,handset,54
SI019101,mfs,2
SI019101,physical_recharge,8
SI019101,sim,11
SI019102,handset,99
SI019102,mfs,2
SI019102,physical_recharge,17
SI019102,sim,9
SI019109,electronic_recharge,4
SI019109,handset,63
SI019109,mfs,2
SI019109,physical_recharge,7
SI019119,electronic_recharge,7
SI019119,mfs,3
SI019119,physical_recharge,16
SI019119,sim,12
SI019121,electronic_recharge,4
SI019121,mfs,1
SI019121,physical_recharge,4
SI019123,electronic_recharge,1
SI019123,handset,68
SI019123,mfs,3
SI019123,physical_recharge,4
SI019123,sim,3
SI019128,handset,53
SI019128,physical_recharge,7
SI019128,sim,5
SI019130,electronic_recharge,3
SI019130,handset,70
SI019130,sim,6
SI019134,electronic_recharge,1
SI019134,physical_recharge,8
SI019138,handset,48
SI019138,mfs,3
SI019139,electronic_recharge,2
SI019139,handset,35
SI019139,mfs,2
SI019139,physical_recharge,3
SI019139,sim,5
SI019142,handset,63
SI019142,physical_recharge,6
SI019143,electronic_recharge,4
SI019143,handset,59
SI019143,mfs,8
SI019143,physical_recharge,13
SI019143,sim,11
SI019177,electronic_recharge,7
SI019177,handset,109
SI019177,mfs,3
SI019177,physical_recharge,20
SI019177,sim,22
SI019179,electronic_recharge,4
SI019179,mfs,3
SI019179,physical_recharge,4
SI019179,sim,3
SI019182,electronic_recharge,3
SI019182,physical_recharge,3
SI019182,sim,2
SI019198,electronic_recharge,6
SI019198,handset,27
SI019198,mfs,7
SI019198,physical_recharge,7
SI019198,sim,12
SI019206,electronic_recharge,2
SI019206,mfs,4
SI019222,electronic_recharge,1
SI019222,mfs,4
SI019222,physical_recharge,5
SI019222,sim,11
SI019225,electronic_recharge,2
SI019225,handset,59
SI019225,mfs,3
SI019225,physical_recharge,3
SI019231,electronic_recharge,7
SI019231,handset,93
SI019231,mfs,4
SI019231,physical_recharge,4
SI019231,sim,14
SI019232,electronic_recharge,3
SI019232,handset,58
SI019232,mfs,4
SI019232,physical_recharge,9
SI019232,sim,4
SI019235,electronic_recharge,2
SI019235,physical_recharge,7
SI019235,sim,5
SI019239,electronic_recharge,2
SI019239,handset,56
SI019239,mfs,3
SI019239,physical_recharge,6
SI019239,sim,4
SI019244,electronic_recharge,3
SI019244,handset,129
SI019244,mfs,1
SI019244,physical_recharge,12
SI019244,sim,14
SI019259,electronic_recharge,2
SI019259,handset,30
SI019259,mfs,3
SI019259,physical_recharge,7
SI019259,sim,3
SI019321,electronic_recharge,3
SI019321,handset,89
SI019321,mfs,8
SI019321,physical_recharge,16
SI019321,sim,5
SI019322,handset,71
SI019327,electronic_recharge,8
SI019327,handset,34
SI019327,mfs,3
SI019327,physical_recharge,14
SI019327,sim,3
SI019328,electronic_recharge,2
SI019328,handset,64
SI019328,mfs,1
SI019328,physical_recharge,5
SI019328,sim,7
SI019344,electronic_recharge,4
SI019344,handset,30
SI019344,sim,4
SI019346,electronic_recharge,12
SI019346,handset,69
SI019346,mfs,8
SI019346,physical_recharge,8
SI019346,sim,7
SI019348,electronic_recharge,13
SI019348,handset,126
SI019348,mfs,8
SI019348,physical_recharge,18
SI019348,sim,19
SI019354,electronic_recharge,4
SI019354,handset,80
SI019354,mfs,12
SI019354,physical_recharge,4
SI019354,sim,13
SI019356,electronic_recharge,4
SI019356,handset,124
SI019356,mfs,4
SI019356,physical_recharge,20
SI019356,sim,27
SI019368,handset,28
SI019368,sim,4
SI019371,electronic_recharge,4
SI019371,handset,60
SI019371,mfs,5
SI019371,physical_recharge,5
SI019371,sim,10
SI019407,handset,79
SI019407,mfs,1
SI019407,physical_recharge,6
SI019407,sim,10
SI019420,sim,5
SI019424,handset,64
SI019424,physical_recharge,5
SI019424,sim,13
SI019427,mfs,4
SI019427,sim,4
SI019431,handset,36
SI019431,mfs,4
SI019434,electronic_recharge,5
SI019434,handset,96
SI019434,mfs,2
SI019434,sim,4
SI019437,electronic_recharge,4
SI019437,handset,67
SI019437,mfs,3
SI019437,physical_recharge,6
SI019437,sim,7
SI019445,handset,51
SI019445,mfs,3
SI019445,sim,2
SI019456,electronic_recharge,8
SI019456,handset,88
SI019456,mfs,8
SI019456,physical_recharge,16
SI019456,sim,9
SI019457,electronic_recharge,7
SI019457,mfs,6
SI019457,physical_recharge,4
SI019457,sim,6
SI019458,electronic_recharge,5
SI019458,handset,47
SI019458,mfs,3
SI019458,physical_recharge,8
SI019458,sim,13
SI019464,electronic_recharge,3
SI019464,handset,70
SI019464,mfs,3
SI019464,physical_recharge,7
SI019464,sim,3
SI019471,electronic_recharge,4
SI019471,handset,32
SI019471,mfs,1
SI019471,physical_recharge,3
SI019471,sim,2
SI019476,electronic_recharge,4
SI019476,handset,57
SI019476,mfs,3
SI019476,physical_recharge,4
SI019476,sim,6
SI019483,electronic_recharge,3
SI019483,handset,34
SI019483,mfs,2
SI019483,physical_recharge,5
SI019488,handset,45
SI019488,mfs,3
SI019488,sim,3
SI019492,electronic_recharge,2
SI019492,handset,66
SI019492,mfs,1
SI019492,physical_recharge,3
SI019492,sim,10
SI019503,electronic_recharge,3
SI019503,mfs,2
SI019503,physical_recharge,4
SI019503,sim,2
SI019504,electronic_recharge,4
SI019532,electronic_recharge,1
SI019532,handset,31
SI019532,mfs,7
SI019532,physical_recharge,5
SI019532,sim,14
SI019555,electronic_recharge,4
SI019555,handset,72
SI019555,mfs,5
SI019555,physical_recharge,14
SI019555,sim,7
SI019564,electronic_recharge,5
SI019564,handset,64
SI019564,mfs,4
SI019564,physical_recharge,17
SI019564,sim,8
SI019587,electronic_recharge,5
SI019587,handset,75
SI019587,mfs,3
SI019587,physical_recharge,9
SI019587,sim,9
SI019596,electronic_recharge,3
SI019596,handset,27
SI019596,mfs,1
SI019596,physical_recharge,8
SI019596,sim,5
SI019599,electronic_recharge,4
SI019599,handset,97
SI019599,mfs,10
SI019599,physical_recharge,9
SI019599,sim,3
SI019600,electronic_recharge,9
SI019600,handset,87
SI019600,mfs,6
SI019600,physical_recharge,10
SI019600,sim,13
SI019608,handset,63
SI019608,mfs,1
SI019608,physical_recharge,8
SI019608,sim,2
SI019609,electronic_recharge,9
SI019609,handset,125
SI019609,mfs,3
SI019609,physical_recharge,10
SI019609,sim,4
SI019613,mfs,1
SI019613,physical_recharge,4
SI019613,sim,3
SI019614,electronic_recharge,3
SI019614,handset,130
SI019614,mfs,6
SI019614,physical_recharge,14
SI019614,sim,7
SI019615,electronic_recharge,6
SI019615,handset,30
SI019615,physical_recharge,6
SI019616,electronic_recharge,1
SI019616,handset,65
SI019616,mfs,2
SI019616,physical_recharge,9
SI019624,electronic_recharge,8
SI019624,handset,265
SI019624,mfs,10
SI019624,physical_recharge,8
SI019624,sim,12
SI019625,handset,52
SI019625,mfs,2
SI019626,electronic_recharge,8
SI019626,handset,34
SI019626,mfs,3
SI019626,physical_recharge,8
SI019626,sim,5
SI019640,electronic_recharge,11
SI019640,handset,171
SI019640,mfs,7
SI019640,physical_recharge,15
SI019640,sim,8
SI019641,electronic_recharge,3
SI019641,handset,74
SI019641,sim,9
SI019644,electronic_recharge,7
SI019644,mfs,3
SI019665,electronic_recharge,6
SI019665,handset,93
SI019665,mfs,3
SI019665,physical_recharge,6
SI019665,sim,5
SI019666,electronic_recharge,4
SI019666,handset,30
SI019666,mfs,3
SI019666,physical_recharge,7
SI019666,sim,5
SI019671,electronic_recharge,2
SI019671,handset,41
SI019671,mfs,4
SI019671,physical_recharge,7
SI019671,sim,6
SI019672,electronic_recharge,3
SI019672,handset,74
SI019672,mfs,2
SI019672,physical_recharge,7
SI019672,sim,3
SI019673,electronic_recharge,5
SI019673,handset,69
SI019673,mfs,3
SI019673,physical_recharge,4
SI019673,sim,11
SI019675,electronic_recharge,4
SI019675,handset,48
SI019675,mfs,2
SI019675,physical_recharge,7
SI019675,sim,5
SI019686,physical_recharge,3
SI019726,electronic_recharge,2
SI019726,handset,48
SI019726,mfs,1
SI019726,physical_recharge,5
SI019726,sim,7
SI019727,electronic_recharge,5
SI019727,handset,50
SI019727,mfs,9
SI019727,physical_recharge,15
SI019727,sim,10
SI019735,electronic_recharge,4
SI019735,handset,55
SI019735,mfs,3
SI019735,physical_recharge,12
SI019735,sim,10
SI019739,handset,60
SI019761,mfs,3
SI019761,physical_recharge,8
SI019761,sim,7
SI019764,electronic_recharge,2
SI019764,handset,50
SI019764,physical_recharge,3
SI019775,electronic_recharge,6
SI019775,handset,145
SI019775,mfs,3
SI019775,physical_recharge,7
SI019775,sim,7
SI019792,mfs,3
SI019795,electronic_recharge,8
SI019795,handset,70
SI019795,mfs,3
SI019795,physical_recharge,6
SI019795,sim,19
SI019804,electronic_recharge,5
SI019804,handset,137
SI019804,mfs,6
SI019804,physical_recharge,11
SI019804,sim,15
SI019816,electronic_recharge,3
SI019816,handset,73
SI019816,mfs,1
SI019823,electronic_recharge,3
SI019825,electronic_recharge,1
SI019825,handset,56
SI019825,mfs,5
SI019825,physical_recharge,8
SI019825,sim,21
SI019830,electronic_recharge,11
SI019830,handset,205
SI019830,mfs,7
SI019830,physical_recharge,12
SI019830,sim,10
SI019845,electronic_recharge,16
SI019845,handset,198
SI019845,mfs,12
SI019845,physical_recharge,25
SI019845,sim,34
SI019847,electronic_recharge,3
SI019847,handset,80
SI019847,mfs,6
SI019847,physical_recharge,8
SI019847,sim,2
SI019850,mfs,5
SI019850,physical_recharge,4
SI019850,sim,5
SI019854,mfs,3
SI019854,physical_recharge,8
SI019854,sim,6
SI019860,electronic_recharge,3
SI019860,handset,55
SI019860,mfs,8
SI019860,physical_recharge,6
SI019860,sim,9
SI019862,electronic_recharge,3
SI019862,handset,114
SI019862,mfs,11
SI019862,physical_recharge,3
SI019862,sim,12
SI019864,electronic_recharge,3
SI019864,handset,52
SI019864,mfs,3
SI019864,physical_recharge,5
SI019864,sim,4
SI019867,electronic_recharge,6
SI019867,handset,178
SI019867,mfs,12
SI019867,physical_recharge,10
SI019867,sim,12
SI019871,electronic_recharge,6
SI019871,handset,34
SI019871,mfs,11
SI019871,physical_recharge,10
SI019871,sim,29
SI019877,electronic_recharge,3
SI019877,handset,41
SI019888,electronic_recharge,3
SI019888,handset,61
SI019888,mfs,3
SI019888,physical_recharge,3
SI019888,sim,4
SI019890,electronic_recharge,3
SI019893,electronic_recharge,7
SI019893,handset,50
SI019893,mfs,6
SI019893,physical_recharge,16
SI019893,sim,11
SI019910,electronic_recharge,2
SI019910,handset,70
SI019910,mfs,5
SI019910,physical_recharge,6
SI019910,sim,8
SI019912,electronic_recharge,3
SI019912,handset,60
SI019912,mfs,1
SI019912,physical_recharge,6
